cbsa_code,cbsa_title,metro_area,county_fips,county_name
48300,"Wenatchee, WA",1,53007,"Chelan County, Washington"
48300,"Wenatchee, WA",1,53017,"Douglas County, Washington"
48460,"West Plains, MO",0,29091,"Howell County, Missouri"
48500,"West Point, MS",0,28025,"Clay County, Mississippi"
48540,"Wheeling, WV-OH",1,39013,"Belmont County, Ohio"
48540,"Wheeling, WV-OH",1,54051,"Marshall County, West Virginia"
48540,"Wheeling, WV-OH",1,54069,"Ohio County, West Virginia"
48580,"Whitewater, WI",0,55127,"Walworth County, Wisconsin"
48620,"Wichita, KS",1,20015,"Butler County, Kansas"
48620,"Wichita, KS",1,20079,"Harvey County, Kansas"
48620,"Wichita, KS",1,20173,"Sedgwick County, Kansas"
48620,"Wichita, KS",1,20191,"Sumner County, Kansas"
48660,"Wichita Falls, TX",1,48009,"Archer County, Texas"
48660,"Wichita Falls, TX",1,48077,"Clay County, Texas"
48660,"Wichita Falls, TX",1,48485,"Wichita County, Texas"
48700,"Williamsport, PA",1,42081,"Lycoming County, Pennsylvania"
48780,"Williston, ND",0,38105,"Williams County, North Dakota"
48820,"Willmar, MN",0,27067,"Kandiyohi County, Minnesota"
48900,"Wilmington, NC",1,37129,"New Hanover County, North Carolina"
48900,"Wilmington, NC",1,37141,"Pender County, North Carolina"
48940,"Wilmington, OH",0,39027,"Clinton County, Ohio"
48980,"Wilson, NC",0,37195,"Wilson County, North Carolina"
49020,"Winchester, VA-WV",1,51069,"Frederick County, Virginia"
49020,"Winchester, VA-WV",1,51840,"Winchester city, Virginia"
49020,"Winchester, VA-WV",1,54027,"Hampshire County, West Virginia"
49060,"Winfield, KS",0,20035,"Cowley County, Kansas"
49080,"Winnemucca, NV",0,32013,"Humboldt County, Nevada"
49100,"Winona, MN",0,27169,"Winona County, Minnesota"
49180,"Winston-Salem, NC",1,37057,"Davidson County, North Carolina"
49180,"Winston-Salem, NC",1,37059,"Davie County, North Carolina"
49180,"Winston-Salem, NC",1,37067,"Forsyth County, North Carolina"
49180,"Winston-Salem, NC",1,37169,"Stokes County, North Carolina"
49180,"Winston-Salem, NC",1,37197,"Yadkin County, North Carolina"
49220,"Wisconsin Rapids-Marshfield, WI",0,55141,"Wood County, Wisconsin"
49260,"Woodward, OK",0,40045,"Ellis County, Oklahoma"
49260,"Woodward, OK",0,40153,"Woodward County, Oklahoma"
49300,"Wooster, OH",0,39169,"Wayne County, Ohio"
49340,"Worcester, MA-CT",1,09015,"Windham County, Connecticut"
49340,"Worcester, MA-CT",1,25027,"Worcester County, Massachusetts"
49380,"Worthington, MN",0,27105,"Nobles County, Minnesota"
49420,"Yakima, WA",1,53077,"Yakima County, Washington"
49460,"Yankton, SD",0,46135,"Yankton County, South Dakota"
49500,"Yauco, PR",1,72055,"Guánica Municipio, Puerto Rico"
49500,"Yauco, PR",1,72059,"Guayanilla Municipio, Puerto Rico"
49500,"Yauco, PR",1,72111,"Peñuelas Municipio, Puerto Rico"
49500,"Yauco, PR",1,72153,"Yauco Municipio, Puerto Rico"
49620,"York-Hanover, PA",1,42133,"York County, Pennsylvania"
49660,"Youngstown-Warren-Boardman, OH-PA",1,39099,"Mahoning County, Ohio"
49660,"Youngstown-Warren-Boardman, OH-PA",1,39155,"Trumbull County, Ohio"
49660,"Youngstown-Warren-Boardman, OH-PA",1,42085,"Mercer County, Pennsylvania"
49700,"Yuba City, CA",1,06101,"Sutter County, California"
49700,"Yuba City, CA",1,06115,"Yuba County, California"
49740,"Yuma, AZ",1,04027,"Yuma County, Arizona"
49780,"Zanesville, OH",0,39119,"Muskingum County, Ohio"
49820,"Zapata, TX",0,48505,"Zapata County, Texas"
